"window_begin","window_end","sharp_label","sharp_LAT_MIN_min","sharp_LAT_MIN_max","sharp_LAT_MIN_avg","sharp_LON_MIN_min","sharp_LON_MIN_max","sharp_LON_MIN_avg","sharp_LAT_MAX_min","sharp_LAT_MAX_max","sharp_LAT_MAX_avg","sharp_LON_MAX_min","sharp_LON_MAX_max","sharp_LON_MAX_avg","sharp_USFLUX_min","sharp_USFLUX_max","sharp_USFLUX_avg","sharp_MEANGAM_min","sharp_MEANGAM_max","sharp_MEANGAM_avg","sharp_MEANGBT_min","sharp_MEANGBT_max","sharp_MEANGBT_avg","sharp_MEANGBZ_min","sharp_MEANGBZ_max","sharp_MEANGBZ_avg","sharp_MEANGBH_min","sharp_MEANGBH_max","sharp_MEANGBH_avg","sharp_MEANJZD_min","sharp_MEANJZD_max","sharp_MEANJZD_avg","sharp_TOTUSJZ_min","sharp_TOTUSJZ_max","sharp_TOTUSJZ_avg","sharp_MEANALP_min","sharp_MEANALP_max","sharp_MEANALP_avg","sharp_MEANJZH_min","sharp_MEANJZH_max","sharp_MEANJZH_avg","sharp_TOTUSJH_min","sharp_TOTUSJH_max","sharp_TOTUSJH_avg","sharp_ABSNJZH_min","sharp_ABSNJZH_max","sharp_ABSNJZH_avg","sharp_SAVNCPP_min","sharp_SAVNCPP_max","sharp_SAVNCPP_avg","sharp_MEANPOT_min","sharp_MEANPOT_max","sharp_MEANPOT_avg","sharp_TOTPOT_min","sharp_TOTPOT_max","sharp_TOTPOT_avg","sharp_MEANSHR_min","sharp_MEANSHR_max","sharp_MEANSHR_avg","sharp_SHRGT45_min","sharp_SHRGT45_max","sharp_SHRGT45_avg","sharp_SIZE_min","sharp_SIZE_max","sharp_SIZE_avg","sharp_SIZE_ACR_min","sharp_SIZE_ACR_max","sharp_SIZE_ACR_avg","sharp_NACR_min","sharp_NACR_max","sharp_NACR_avg","sharp_NPIX_min","sharp_NPIX_max","sharp_NPIX_avg","flare_label","flare_num","flare_duration_minutes_min","flare_duration_minutes_max","flare_duration_minutes_avg","flare_peak_duration_minutes_min","flare_peak_duration_minutes_max","flare_peak_duration_minutes_avg","flare_strength_log_min","flare_strength_log_max","flare_strength_log_avg","CME_label","CME_num","CME_donki_Latitude_min","CME_donki_Latitude_max","CME_donki_Latitude_avg","CME_donki_Longitude_min","CME_donki_Longitude_max","CME_donki_Longitude_avg","CME_donki_HalfAngle_min","CME_donki_HalfAngle_max","CME_donki_HalfAngle_avg","CME_donki_Speed_min","CME_donki_Speed_max","CME_donki_Speed_avg","future_flare_label","future_flare_num","future_flare_duration_minutes_min","future_flare_duration_minutes_max","future_flare_duration_minutes_avg","future_flare_peak_duration_minutes_min","future_flare_peak_duration_minutes_max","future_flare_peak_duration_minutes_avg","future_flare_strength_log_min","future_flare_strength_log_max","future_flare_strength_log_avg","future_CME_label","future_CME_num","future_CME_donki_Latitude_min","future_CME_donki_Latitude_max","future_CME_donki_Latitude_avg","future_CME_donki_Longitude_min","future_CME_donki_Longitude_max","future_CME_donki_Longitude_avg","future_CME_donki_HalfAngle_min","future_CME_donki_HalfAngle_max","future_CME_donki_HalfAngle_avg","future_CME_donki_Speed_min","future_CME_donki_Speed_max","future_CME_donki_Speed_avg","future_Operational_SEP_label","future_SEP_MaxFlux","future_SEP_label"
2014-11-29 07:05:00,2014-11-30 07:05:00,1,-26.470032,14.583529,-6.7497421595238,-50.801632,41.712482,-2.17499726547619,-14.810987,20.106155,3.33557540714286,-31.321438,66.203201,18.4119758869048,1.69914e+21,4.118457e+22,1.92762428916667e+22,28.541,59.619,42.5061071428571,78.837,167.095,107.790260714286,78.799,167.96,109.643497619048,34.185,76.49,54.8061261904762,-0.40174428,0.97836834,0.151162818440476,2.681553e+12,6.591312e+13,26824918436904.8,-0.04550232,0.02010316,-0.0103219843095238,-0.01838369,0.00610645,-0.00471187936904762,131.154,3355.731,1318.92746785714,0.141,416.343,123.940482142857,175069600000,1.261805e+13,4362458438214.27,1830.371,20615.07,8109.89501428571,9.210711e+21,1.157361e+24,3.29710158109524e+23,0,50.358,35.0922880952381,2.579,59.431,27.5330285714286,1687.140869,19564.28125,10272.0778725774,118.140862,2431.171631,1293.91114593214,1381,28431,15125.9059523809,19719,228583,120081.173809524,1,12,6,57,13.75,2,28,6.5,-13.72020037816,-11.9134030315674,-12.994468040488,1,3,12,26,19.3333333333333,-50,100,10,33,49,41,294,360,323,1,6,5,50,19,3,25,9.66666666666667,-13.4790383213431,-10.9251388000681,-12.7099261553625,1,1,23,23,23,93,93,93,32,32,32,300,300,300,0,0,0
2014-11-30 07:05:00,2014-12-01 07:05:00,1,-26.631433,14.522695,-5.31308501355014,-67.968941,51.82431,-0.557147884823846,-14.224585,20.282217,3.58281386856369,-56.859154,67.967094,19.1389503373984,2.159215e+21,3.841921e+22,1.49670296395664e+22,25.062,60.018,42.6412371273713,79.663,141.339,105.224283197832,78.797,141.738,106.378944444444,35.376,75.137,54.5429579945799,-0.45461032,0.6047821,0.0897061872086721,2.498665e+12,5.667698e+13,21566536596205.9,-0.02609348,0.03010798,-0.00463725369918699,-0.01706061,0.00842363,-0.00318643195121951,117.131,2662.371,1063.03849322493,0.068,328.882,112.125937669377,123186900000,1.375204e+13,3770292035636.85,1603.404,20113.07,8333.44804607046,9.50036e+21,1.141847e+24,3.01687638868564e+23,0,50.757,34.7928848238482,0.971,60.651,27.4945636856369,1291.586548,16475.447266,9909.04820719106,85.615402,2491.50708,1231.17844848103,1001,29130,14397.4783197832,15101,192628,115877.029810298,1,6,5,50,19,3,25,9.66666666666667,-13.4790383213431,-10.9251388000681,-12.7099261553625,1,1,23,23,23,93,93,93,32,32,32,300,300,300,1,4,7,60,41.25,4,38,26.5,-13.6331890011703,-13.0270531976,-13.2859652154653,1,1,4,4,4,3,3,3,51,51,51,200,200,200,0,0,0
2014-12-01 07:05:00,2014-12-02 07:05:00,1,-26.781124,15.388412,-7.86439332420749,-63.680828,63.455303,-4.57004520172911,-14.945273,20.403023,1.10688719020173,-52.606197,67.647736,14.914939443804,2.262501e+21,3.439163e+22,1.3289532092219e+22,22.623,58.383,41.5673112391931,78.829,143.997,105.53346685879,78.425,148.32,106.445945244957,30.541,76.338,53.7643472622478,-0.5920614,0.93590748,0.0207297131988473,2.063027e+12,5.674043e+13,19982322413544.7,-0.02846,0.01783533,-0.00560145609510086,-0.01599099,0.00563437,-0.00337328779538905,98.604,2815.219,988.264948126801,0.195,369.419,102.455148414986,67021210000,1.724793e+13,3457096112608.07,1066.223,19417.66,7678.8717204611,5.170776e+21,1.143703e+24,2.78600447327089e+23,0,50.353,33.5107636887608,0.112,58.04,25.5472795389049,339.473297,17387.162109,10202.751362866,15.728663,2834.618164,1237.11077337176,184,33153,14471.8371757925,3971,203356,119353.017291066,1,4,7,60,41.25,4,38,26.5,-13.6331890011703,-13.0270531976,-13.2859652154653,1,1,4,4,4,3,3,3,51,51,51,200,200,200,1,10,6,40,21.9,3,18,9.5,-13.4790383213431,-11.9437083810627,-12.6767116745426,1,2,-23,46,11.5,-90,90,0,20,26,23,245,380,312.5,0,0,0
2014-12-02 07:05:00,2014-12-03 07:05:00,1,-26.723749,14.343075,-11.38011582,-51.459278,31.389393,-1.22356726666666,-16.077011,20.180723,-1.45032763,-39.373657,62.417316,20.3550452416667,5.099378e+21,3.529028e+22,1.59043952516667e+22,27.503,58.126,43.0985116666667,84.533,144.68,111.117163333333,84.137,147.398,112.817446666667,39.308,79.618,57.1689216666667,-0.62294424,0.98881614,-0.021769676,6.852854e+12,5.833829e+13,23975353120000,-0.02650727,0.02016219,-0.0104929361666667,-0.01609546,0.0061344,-0.00532797641666667,325.881,3034.187,1213.14323666667,11.025,419.846,159.688461666667,214804400000,2.291876e+13,5675323778000,1567.015,17618.88,8173.93163166667,2.0522e+22,1.163897e+24,3.29678829766667e+23,0,50.63,34.7932733333333,2.696,54.852,26.7016333333333,3435.516357,17632.890625,11094.9348168983,289.677429,2855.517578,1388.199385615,3388,33426,16244.6466666666,40181,206406,129832.46,1,10,6,40,21.9,3,18,9.5,-13.4790383213431,-11.9437083810627,-12.6767116745426,1,2,-23,46,11.5,-90,90,0,20,26,23,245,380,312.5,1,4,9,49,19.5,4,24,10,-13.4100454498561,-12.4805094912319,-12.8492305431288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-03 07:05:00,2014-12-04 07:05:00,1,-26.789021,14.3895,-8.26896927666667,-67.978989,43.94865,1.34679463166668,-16.079439,19.99567,0.70663892833333,-58.62072,67.907707,18.82329494,1.09447e+19,3.71485e+22,1.35041295805e+22,29.745,78.884,43.7688516666667,33.441,167.021,109.198196666667,32.071,174.675,110.878853333333,32.69,104.177,56.56515,-1.57163143,1.80812156,0.00732880551666663,152243500000,5.571575e+13,19305460180833.3,-0.02361051,0.77630317,0.00304307108333333,-0.01482107,0.03290521,-0.00150664598333333,0.814,2857.973,975.246686666667,0.228,244.485,84.47285,87581780000,1.22257e+13,2715608443300,1805.594,16594.16,8135.77047833333,4.524311e+20,1.101294e+24,2.953506754335e+23,23.329,57.602,35.3734416666667,4.782,65.909,28.0762583333333,25.964806,16894.304688,8861.219799895,1.281158,2783.169678,1112.32031564,15,32566,13020.25,304,197657,103724.703333333,1,4,9,49,19.5,4,24,10,-13.4100454498561,-12.4805094912319,-12.8492305431288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,51,21.7,3,20,10.7,-13.72020037816,-9.70463669379096,-12.4659951755052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-04 07:05:00,2014-12-05 07:05:00,1,-26.829769,14.353314,-6.64736171267606,-67.028214,54.473347,1.04317541549295,-22.66873,19.649311,1.11509328591549,-52.124245,67.904129,16.2717840985915,6.026704e+18,3.697811e+22,1.11388147627662e+22,27.719,59.089,40.8610169014084,73.014,191.237,116.383911267606,73.6,192.489,117.664887323944,36.211,109.37,58.595438028169,-1.41449893,4.6524477,0.205802821647887,19169360000,5.27361e+13,15170471987408.4,-0.13991262,0.09338836,-0.000578793619718311,-0.02082103,0.03656968,-0.000558033704225351,0.445,2764.488,758.302845070423,0.212,425.127,76.4661647887324,10842390000,1.273872e+13,2208559398591.54,1535.795,15536.21,7084.31034225352,5.512461e+19,1.023624e+24,2.35869767950578e+23,0,55.875,32.2402309859155,1.622,48.407,22.4338281690141,7.943747,14404.991211,6623.6759441662,1.195833,2516.274414,806.102385774648,14,29449,9438.92676056337,93,168586,77559.0408450706,1,10,6,51,21.7,3,20,10.7,-13.72020037816,-9.70463669379096,-12.4659951755052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,82,35.3333333333333,1,52,20,-13.8155105579643,-11.1074603568621,-13.1319569896068,1,1,14,14,14,76,76,76,44,44,44,445,445,445,0,0,0
2014-12-05 07:05:00,2014-12-06 07:05:00,1,-26.897297,8.091823,-11.9617081819444,-54.355618,43.275162,-0.357280700000002,-22.033743,10.641315,-4.82937084444444,-43.678715,62.976295,13.0879111,1.992891e+20,3.888209e+22,1.01025409125e+22,23.774,49.463,36.6188125,85.291,183.429,122.013945833333,86.707,182.484,123.708636111111,28.078,83.999,55.5222388888889,-2.1648078,3.08453107,0.3017401435,332271100000,4.960967e+13,13081339101111.2,-0.06057275,0.08458085,-0.00574878654166667,-0.02952982,0.02164581,-0.00294064255555556,14.269,2761.071,647.504919444445,0.001,416.67,80.5933861111111,37108550000,1.444743e+13,2854573990472.21,1114.93,15435.3,5634.81311388889,7.410746e+20,1.002432e+24,1.9939851755625e+23,19.716,42.699,29.3329777777778,0.221,44.282,16.5094,216.112747,11308.249023,5356.19738113473,29.8116,1985.076782,592.711526415278,349,23239,6942.26805555552,2530,132384,62736.022222222,1,9,2,82,35.3333333333333,1,52,20,-13.8155105579643,-11.1074603568621,-13.1319569896068,1,1,14,14,14,76,76,76,44,44,44,445,445,445,1,7,7,89,23.1428571428571,3,71,16.2857142857143,-13.8155105579643,-12.3339060170401,-13.1071159203373,1,1,5,5,5,80,80,80,38,38,38,500,500,500,0,0,0
2014-12-06 07:05:00,2014-12-07 07:05:00,1,-26.214979,8.110912,-12.7589336656672,-67.985764,51.396358,-7.88002405097451,-21.460428,10.182483,-6.28798815292354,-59.8619,67.974266,4.98434873913043,2.75094e+20,3.883735e+22,7.57479828050974e+21,21.405,55.559,33.2241364317841,76.257,169.222,115.326344827586,76.585,168.304,115.871211394303,23.79,77.08,49.3414827586207,-1.39278305,1.81908619,0.170412524557721,457987800000,4.750958e+13,8962054197751.19,-0.05901767,0.0658399,-0.00245628316341829,-0.01969945,0.01739679,-0.00101204010494753,19.48,2519.611,423.553112443778,0.018,340.959,37.7864047976012,21462850000,9.335568e+12,1541697764962.52,852.0298,14187.53,4131.19318005997,1.106495e+21,9.564273e+23,1.05812896916042e+23,17.184,45.734,26.9687901049475,0.069,48.203,13.0231124437781,243.457413,8871.646484,4185.71481006597,22.187124,1351.463989,379.296267590705,260,15826,4443.69265367318,2853,103918,49039.5922038979,1,7,7,89,23.1428571428571,3,71,16.2857142857143,-13.8155105579643,-12.3339060170401,-13.1071159203373,1,1,5,5,5,80,80,80,38,38,38,500,500,500,1,6,9,12,10.3333333333333,3,8,5.33333333333333,-13.8155105579643,-13.0270531976,-13.5817503357003,1,1,70,70,70,175,175,175,30,30,30,250,250,250,0,0,0
2014-12-07 07:05:00,2014-12-08 07:05:00,1,-24.585693,2.775654,-18.1275552061224,-67.576134,28.719812,-23.2791819530612,-21.423307,4.105013,-10.0862935612245,-46.965874,38.937294,-5.65506114285714,2.261892e+20,1.591363e+22,6.48720263204082e+21,23.432,56.018,34.9240959183673,88.74,171.266,119.318385714286,89.158,166.786,118.890132653061,29.028,72.02,52.7048040816327,-1.88531494,1.40186524,0.103744094938775,450730800000,1.886099e+13,8921959976734.68,-0.05814304,0.02935653,-0.0063675366122449,-0.01463118,0.0089744,-0.00174559889795918,20.272,821.282,392.449771428571,0.108,90.491,21.352712244898,16291550000,5.103382e+12,1313310267306.12,1047.102,11349.35,3719.31662857143,1.293839e+21,2.287898e+23,6.53662440122449e+22,19.513,46.006,27.8028653061224,0.405,48.147,13.5472224489796,101.563019,12060.290039,5735.55868278776,16.984161,1228.419434,511.978346346939,199,14393,6000.13061224489,1190,141316,67217.8265306123,1,6,9,12,10.3333333333333,3,8,5.33333333333333,-13.8155105579643,-13.0270531976,-13.5817503357003,1,1,70,70,70,175,175,175,30,30,30,250,250,250,1,4,7,43,20.75,3,19,8.25,-13.5531462934968,-13.1223633774043,-13.4269235714352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-08 07:05:00,2014-12-09 07:05:00,1,-24.612358,4.042511,-14.5223866069652,-56.825737,43.044708,-14.6097129004975,-21.491512,5.446364,-7.39442109950249,-42.9482,50.963753,0.766884610281929,1.81465e+20,1.95624e+22,5.65206641956882e+21,24.057,58,37.0484344941957,96.928,179.885,127.608311774461,96.813,182.017,127.897187396352,32.327,88.856,58.9346550580431,-1.3951627,2.05958486,0.125135362885572,220031200000,3.120712e+13,8687895903648.41,-0.0403018,0.02986819,-0.00166287898839138,-0.01373449,0.00810511,-0.000774037396351576,9.636,1575.732,396.009767827529,0.006,316.86,21.3975273631841,12400720000,1.405714e+13,1428770972653.4,1276.86,13561.13,4117.01226036484,5.121594e+20,1.954966e+23,6.02329181636816e+22,18.594,46.926,28.8029087893864,0,52.492,15.1774494195688,80.463783,15944.987305,5842.22996580099,12.457807,1693.4104,522.360379533997,146,19846,6123.35157545604,943,186868,68485.3150912105,1,4,7,43,20.75,3,19,8.25,-13.5531462934968,-13.1223633774043,-13.4269235714352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,37,16,3,26,8.6,-13.5531462934968,-11.6637483547048,-12.5377147382165,1,1,5,5,5,90,90,90,30,30,30,403,403,403,0,0,0
2014-12-09 07:05:00,2014-12-10 07:05:00,1,-24.271574,7.498834,-8.92527786004785,-67.986702,57.806179,-14.9581413624402,-21.527863,13.609658,-2.45784290430622,-52.972084,62.963062,-1.14573994377988,1.697452e+20,1.892974e+22,6.44353633062201e+21,20.956,58.987,37.7689796650718,76.715,188.937,119.300252392345,82.341,196.006,120.6755215311,24.328,90.444,56.6151255980861,-1.50421846,1.92352235,0.0289744451674641,231785400000,3.802358e+13,10181881064234.4,-0.08011765,0.05438747,-0.00851161440191388,-0.02466718,0.01472237,-0.00263084442583732,10.587,1878.372,492.548883971292,0.022,322.309,34.3943672248804,11189530000,1.529201e+13,1828860825574.16,845.1704,13901.98,4471.58683504785,5.481119e+20,2.44135e+23,8.46788923588517e+22,16.816,48.24,29.7977392344498,0,55.154,17.8958265550239,93.347687,19373.298828,5307.79612783373,13.652113,2428.911865,560.083917541866,160,28473,6567.24760765548,1094,227104,62236.3696172248,1,10,6,37,16,3,26,8.6,-13.5531462934968,-11.6637483547048,-12.5377147382165,1,1,5,5,5,90,90,90,30,30,30,403,403,403,1,3,5,7,6.33333333333333,3,4,3.33333333333333,-13.4100454498561,-13.2277238930622,-13.3075505499401,1,1,21,21,21,100,100,100,34,34,34,1030,1030,1030,0,0,0
2014-12-10 07:05:00,2014-12-11 07:05:00,1,-23.33721,7.550227,-6.43027138541667,-54.758278,58.613373,-14.6299515788691,-21.499851,13.284954,0.506901874999996,-40.206814,63.546169,1.36211392261905,1.271591e+20,1.758597e+22,6.96026383407738e+21,20.82,59.383,43.2497232142857,83.664,179.54,121.950172619048,84.609,184.829,124.189738095238,24.558,89.716,63.4997425595238,-1.44849384,2.83558583,0.231265795,212929100000,3.541776e+13,12139769175446.4,-0.08659344,0.03360654,-0.0222459553869048,-0.02886331,0.00828467,-0.00663173101190476,9.859,1677.091,571.227135416667,0.014,228.569,49.5440729166667,14789230000,8.788987e+12,2152609177068.45,872.7198,11685.6,5142.74797083333,2.933078e+20,2.381073e+23,1.002240563875e+23,15.191,48.005,33.4539017857143,0,48.921,24.8000208333333,358.39856,21323.142578,6986.76062729762,23.28763,2810.594482,802.528601537202,273,32955,9412.21875,4204,250020,81942.0267857144,1,3,5,7,6.33333333333333,3,4,3.33333333333333,-13.4100454498561,-13.2277238930622,-13.3075505499401,1,1,21,21,21,100,100,100,34,34,34,1030,1030,1030,1,5,5,16,10.2,3,8,5.4,-13.8155105579643,-12.4805094912319,-13.2963641169889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-11 07:05:00,2014-12-12 07:05:00,1,-20.628727,7.404887,-3.73773549833333,-42.027092,33.304882,-5.998972005,-8.46985,13.483007,3.26683838166667,-26.985683,54.572025,11.0796569766667,7.280144e+19,1.838082e+22,7.64363327931667e+21,27.156,61.72,45.954165,93.799,177.352,116.581108333333,95.526,183.361,118.632396666667,45.695,87.11,64.2503666666667,-1.5820049,3.87271976,0.320835843916667,169129200000,3.414352e+13,13515423645166.6,-0.11640832,0.11629642,-0.0139556925666667,-0.03554167,0.02887957,-0.0057249542,7.656,1537.686,627.75809,0.004,334.589,77.5565333333333,22237220000,1.54888e+13,3791073442533.33,888.489,12577.67,6525.8742395,1.898232e+20,3.16279e+23,1.267533218215e+23,0,48.822,35.4954216666667,0,52.323,28.87948,899.990906,22105.925781,8186.458784895,54.911808,2962.918945,987.575211121667,644,34751,11585.17,10555,259256,96034.7000000003,1,5,5,16,10.2,3,8,5.4,-13.8155105579643,-12.4805094912319,-13.2963641169889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,16,10.75,4,8,5.75,-13.4100454498561,-11.1074603568621,-12.5713794805288,1,1,77,77,77,-36,-36,-36,37,37,37,630,630,630,0,0,0
2014-12-12 07:05:00,2014-12-13 07:05:00,1,-27.878036,26.568415,-2.79746760588235,-67.968658,52.58062,0.569828739705882,-8.137221,33.926632,4.46958902647059,-52.701702,67.490906,17.4658810897059,7.306536e+19,6.476495e+22,1.004656192225e+22,26.471,60.884,42.8224411764706,69.254,180.443,112.263745588235,74.747,186.284,113.689845588235,36.596,77.622,57.9455176470588,-2.92778206,2.40186834,0.110593136397059,138088500000,8.139086e+13,15306021347794.1,-0.06651051,0.0460438,-0.0108086497941176,-0.02518045,0.02359145,-0.00409924757352941,6.119,3774.024,722.075529411765,0.007,640.469,86.4952470588235,7832321000,3.194816e+13,4550101637280.89,873.3946,12696.25,6078.06587808824,1.824112e+20,5.033638e+23,1.43795854193529e+23,0,50.016,34.067275,0,56.492,26.0633205882353,44.819771,49813.757812,8950.731015575,4.090017,4286.834473,1031.16062673529,48,50286,12098.725,526,584332,105019.09117647,1,8,7,16,10.75,4,8,5.75,-13.4100454498561,-11.1074603568621,-12.5713794805288,1,1,77,77,77,-36,-36,-36,37,37,37,630,630,630,1,9,7,30,14.7777777777778,4,16,6.88888888888889,-13.1736566717919,-11.6637483547048,-12.5793381290509,1,2,-9,45,18,-93,150,28.5,20,50,35,449,2400,1424.5,0,0,0
2014-12-13 07:05:00,2014-12-14 07:05:00,1,-28.912731,26.70998,-0.0428393696682572,-66.661102,53.034843,-15.9188136883886,-7.992455,35.268795,9.78909835189573,-50.593285,67.954735,5.37589977251184,1.755997e+20,6.217077e+22,1.61065576920616e+22,25.592,54.831,39.1778732227488,66.99,150.454,111.908309241706,72.121,152.359,113.75320971564,34.278,82.858,54.5343862559242,-1.17129803,1.54974937,0.217921257796209,280696800000,8.584402e+13,22312708439691.9,-0.05786896,0.02881762,-0.00493876426540285,-0.0148472,0.00728425,-0.00188311058056872,12.125,3737.981,1052.39963507109,0.009,621.816,106.249292654028,5564076000,3.343464e+13,5727693964473.95,1076.146,10683.48,5063.5998507109,5.72209e+20,5.255307e+23,1.80624861714929e+23,0,44.491,31.2559478672986,0.203,48.807,20.118058056872,256.886902,63256.054688,13710.1915542239,23.949972,5895.699219,1387.99864509242,281,69173,16289.529620853,3014,742170,160902.548578199,1,9,7,30,14.7777777777778,4,16,6.88888888888889,-13.1736566717919,-11.6637483547048,-12.5793381290509,1,2,-9,45,18,-93,150,28.5,20,50,35,449,2400,1424.5,1,13,6,37,13,4,27,7.61538461538461,-13.4100454498561,-11.0429218357245,-12.5304317269713,1,2,-35,-15,-25,-63,-54,-58.5,30,38,34,387,400,393.5,0,0,0
2014-12-14 07:05:00,2014-12-15 07:05:00,1,-29.978416,26.980616,-0.857915975857696,-67.971153,44.845089,-13.8588689911055,-8.08837,35.849903,10.1604209809403,-53.186878,60.568821,10.182557935197,3.175747e+20,5.487898e+22,1.81386284282084e+22,25.152,49.713,39.0889885641677,75.191,151.807,111.192269377382,77.481,154.147,113.020265565438,35.058,81.297,54.5145044472681,-0.39645576,1.05985034,0.160976754307497,323515200000,9.34119e+13,26177081706480.3,-0.03904133,0.025857,-0.00506052912325286,-0.01428586,0.01308086,-0.00165600128335451,16.148,4660.572,1261.81796060991,0.024,744.337,87.0050482846251,4328539000,3.446538e+13,4882465997101.67,1340.048,9294.029,5324.39599110546,9.683484e+20,8.479876e+23,2.18997775403812e+23,0,41.99,31.4491537484117,0,40.106,20.3249695044473,240.211655,73429.453125,16428.4873640381,19.088701,7338.878418,1647.87005466709,224,86122,19343.1499364677,2819,861694,192842.284625159,1,13,6,37,13,4,27,7.61538461538461,-13.4100454498561,-11.0429218357245,-12.5304317269713,1,2,-35,-15,-25,-63,-54,-58.5,30,38,34,387,400,393.5,1,8,6,11,7.875,3,7,4.375,-13.5531462934968,-12.1478037374062,-12.9078603503118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-16 07:05:00,2014-12-17 07:05:00,1,-32.080616,27.233143,1.11802435918368,-53.240726,53.315643,-18.3072406965986,-6.280879,36.595016,12.4130533034014,-37.668373,67.985229,6.8162323047619,4.370931e+21,7.412677e+22,2.00820349170068e+22,26.205,55.444,42.7632993197279,76.312,135.175,106.678096598639,78.721,133.595,108.621115646259,32.627,82.071,54.8025795918367,-0.6218338,0.61713958,0.105734529863946,6.938522e+12,1.260728e+14,33591786795918.4,-0.02037135,0.03217825,0.00490223529251701,-0.00582212,0.01651001,0.00240567004081633,300.715,6168.448,1589.95136326531,0.04,922.218,193.773089795918,68809140000,3.88749e+13,8906627939646.27,1400.753,14834.04,7055.13678095238,1.983857e+22,1.479516e+24,3.78423375265306e+23,0,47.968,35.4268054421769,1.432,50.772,27.5928734693878,2269.499268,80557.945312,17974.1859291918,178.180313,8957.501953,2070.76526937823,2092,105154,24316.1183673469,26646,946078,211063.153741498,1,9,5,55,21.4444444444444,3,26,10.8888888888889,-13.0735732132349,-9.34960243930969,-11.8770536562349,1,1,-3,-3,-3,-34,-34,-34,17,17,17,1103,1103,1103,1,7,7,32,18.5714285714286,3,24,8.42857142857143,-12.6523597481586,-11.176453228349,-11.8410360384582,1,2,-27,-22,-24.5,-2,1,-0.5,26,45,35.5,680,838,759,0,3.2409,1
2014-12-18 07:05:00,2014-12-19 07:05:00,1,-32.172932,27.310429,-1.03759703159174,-67.977356,57.618687,-16.2734851032807,-8.897988,36.746777,10.7508901385176,-49.862648,67.908516,7.72613141798297,3.974315e+21,1.0568e+23,2.32953513365735e+22,20.801,60.023,40.4279635479951,77.48,139.896,104.341465370595,77.683,139.405,106.194969623329,25.266,69.513,51.6562029161604,-0.50104928,0.55920535,0.1094912436452,3.402836e+12,1.565321e+14,36335933886999.1,-0.01870521,0.03933301,0.00466691349939247,-0.00799438,0.02122639,0.00241178278250303,159.835,7833.433,1797.38279586877,0.845,1432.848,315.218585662211,87775130000,7.166374e+13,14022701172940.5,895.8549,18533.42,6723.77369319563,8.784263e+21,1.892306e+24,4.65168230081409e+23,0,52.531,33.611297691373,0.025,60.366,24.7950267314702,933.270508,69533.109375,14892.8269480741,43.760361,8580.791992,1924.8498484678,514,100750,22610.4034021873,10962,816398,174939.704738761,1,9,8,44,19.1111111111111,4,17,8.22222222222222,-12.4292161968444,-9.58140405336701,-11.7719883851713,1,3,-9,-7,-8,-90,-20,-43.3333333333333,14,45,34.3333333333333,544,1405,944.666666666667,1,10,7,115,25.2,3,70,13.1,-13.2848823069021,-8.62255370707406,-12.1203405883021,1,2,-43,6,-18.5,-83,23,-30,22,25,23.5,337,964,650.5,0,3.2409,1
2014-12-19 07:05:00,2014-12-20 07:05:00,1,-31.994053,27.423355,0.0864051919431252,-67.962219,38.616398,-17.2625491623222,-8.591399,36.702774,10.0118704075829,-59.325417,67.947372,1.61466495853082,3.150088e+21,1.054714e+23,1.37652397156398e+22,25.113,60.917,39.5185379146919,79.448,132.748,108.75429028436,85.633,133.239,110.559088862559,33.611,75.479,52.7751232227488,-0.7337144,0.89321095,0.0869053063151659,4.602237e+12,1.555672e+14,20258908228673,-0.02983448,0.03839598,0.00241752661137441,-0.01315747,0.02125071,0.00122173335308057,208.752,7601.435,978.045170616114,0.013,1091.767,171.905893364929,229948300000,5.550439e+13,8758503253080.6,1210.793,18650.79,6070.38810308057,1.441704e+22,1.700623e+24,2.49729595260664e+23,20.786,53.529,32.7067061611374,1.638,62.339,22.0917760663507,1276.50647,57072.152344,8874.46664760427,121.752556,7448.055664,1068.80475479028,1430,87463,12555.7784360189,14992,670202,104253.518957346,1,10,7,115,25.2,3,70,13.1,-13.2848823069021,-8.62255370707406,-12.1203405883021,1,2,-43,6,-18.5,-83,23,-30,22,25,23.5,337,964,650.5,1,8,6,59,19.25,3,40,9.875,-13.1223633774043,-11.9134030315674,-12.5152811354046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2409,1
